Price,Close,High,Low,Open,Volume
Ticker,XLE,XLE,XLE,XLE,XLE
Date,,,,,
2015-01-02,53.14784622192383,53.321598941222824,52.37932987349531,52.61322992192868,27749100
2015-01-05,50.949214935302734,52.42610005488021,50.68858844940828,52.40605264804628,45395200
2015-01-06,50.200767517089844,51.27668955366497,49.84657785345201,50.862357650002494,41876600
2015-01-07,50.30767822265625,51.02941554302827,49.9735411408389,50.80888384538228,31192400
2015-01-08,51.43706512451172,51.55735468242936,50.5081644100195,50.715327777005875,28186900
2015-01-09,51.0294189453125,51.557356181606345,50.56830811013219,51.470477271483915,24952100
2015-01-12,49.55922317504883,50.381197686312376,49.29191244268001,50.381197686312376,28940600
2015-01-13,49.16492462158203,50.1472883501303,48.70381386772631,49.759688154092935,34051400
2015-01-14,49.318641662597656,49.392152237939925,47.91526165953832,48.69714640649443,52152500
2015-01-15,48.690452575683594,50.027000809770925,48.65035776018958,49.900027096004024,41346000
2015-01-16,50.27426528930664,50.3410916829283,48.937717022765234,48.977811839232835,42741900
2015-01-20,50.33442687988281,50.36115846732171,49.40552588512951,50.0136529291451,28085800
2015-01-21,51.35685729980469,51.37022563534875,50.33439886730797,50.70195161687757,28330800
2015-01-22,51.597450256347656,51.75783463640613,50.6551862876607,51.684324066686095,33018800
2015-01-23,51.22990798950195,51.96500866685386,51.14971324162558,51.36356080410118,21147400
2015-01-26,51.965003967285156,52.09865676979721,50.94922431349421,51.403650979973825,18362100
2015-01-27,51.93159103393555,52.178854340373675,51.43038534954076,51.55735908778302,21602300
2015-01-28,49.88666915893555,51.791249575222096,49.78642701101995,51.791249575222096,38833400
2015-01-29,50.05374526977539,50.35446666043796,48.9243600897468,50.2876402512383,30123700
2015-01-30,50.48811721801758,51.06283343071251,49.34536386360438,49.67950095942574,43848100
2015-02-02,52.03183364868164,52.0518810604695,50.762111550662176,51.10961701674477,35465700
2015-02-03,53.45524597167969,53.729240810942876,52.61322424290568,52.63327165094407,47027900
2015-02-04,52.57313537597656,53.06097783437561,52.13207701086754,52.760251355024515,41132200
2015-02-05,53.328277587890625,53.62899890683592,52.87385097576701,53.194619702838395,31786200
2015-02-06,53.34164810180664,53.84285376742066,53.07433739377363,53.74929578438826,26134600
2015-02-09,53.395111083984375,54.009922141428305,53.27482152069946,53.56886380840207,20203800
