Price,Close,High,Low,Open,Volume
Ticker,XLU,XLU,XLU,XLU,XLU
Date,,,,,
2015-01-02,34.20329284667969,34.369117929424995,33.821174297324,34.369117929424995,16914700
2015-01-05,33.78512191772461,34.31864555666341,33.63371678372741,34.31864555666341,23911800
2015-01-06,33.8067512512207,34.405165962369495,33.78512273164871,33.79954266147017,19393700
2015-01-07,34.138397216796875,34.28259374708021,33.74185882125775,34.01583195376408,14322300
2015-01-08,34.37632751464844,34.506104138051434,34.25375948129206,34.34027906377439,14027700
2015-01-09,34.160037994384766,34.470059658193605,33.97979296892943,34.38354006574406,8922700
2015-01-12,34.08073806762695,34.31145153653773,33.857233191353984,34.19609480208234,10875000
2015-01-13,34.1744384765625,34.707961908083334,34.001402140465395,34.26095526945142,15979500
2015-01-14,34.47005081176758,34.52051918591716,33.95094439157751,34.17444915589715,15463000
2015-01-15,34.7440185546875,34.837746706823644,34.42678840556811,34.52772514618247,14540200
2015-01-16,35.05404281616211,35.06846274454945,34.63587589420956,34.73681264260087,12988700
2015-01-20,35.140560150146484,35.26312540815871,34.80169873040925,35.1549773272962,11238800
2015-01-21,35.47941589355469,35.52988426037638,34.808904448272514,35.10450606122231,13822200
2015-01-22,35.32801818847656,35.67408824069259,35.07567630154413,35.57315148591962,17531100
2015-01-23,35.42896270751953,35.60199914670869,35.313605998167056,35.4433826399787,7095300
2015-01-26,35.40732192993164,35.436161784868844,35.082880437687926,35.40011059103737,8129100
2015-01-27,35.457801818847656,35.64525543619111,35.24871692811473,35.320816588878245,8746000
2015-01-28,35.15497589111328,35.890375660103246,35.061250491869345,35.47941737012648,13695300
2015-01-29,35.62360763549805,35.68849591991066,34.95309628000751,35.06845292448333,12044800
2015-01-30,34.83774948120117,35.580357917991606,34.79448969592712,35.580357917991606,14915900
2015-02-02,34.98915481567383,35.118931421960305,34.47005114084807,34.8305411026838,22399300
2015-02-03,35.118927001953125,35.24149500371755,34.76564842399642,34.924262117023595,16159500
2015-02-04,34.69355392456055,35.18382050352968,34.607037101895465,35.01799544745486,13859000
2015-02-05,35.01079177856445,35.08288868253105,34.59262203466056,34.79449556602349,13165300
2015-02-06,33.56883239746094,34.85938460745668,33.35974752114407,34.78728770198497,32184200
