Price,Close,High,Low,Open,Volume
Ticker,XLK,XLK,XLK,XLK,XLK
Date,,,,,
2015-01-02,36.43912124633789,36.82761562794759,36.253703702944584,36.73932252199823,8495200
2015-01-05,35.88285827636719,36.30667116528112,35.77690589618006,36.30667116528112,7194700
2015-01-06,35.450218200683594,35.988811443170135,35.28245661287462,35.988811443170135,8745600
2015-01-07,35.750423431396484,35.838716532017024,35.49436872416468,35.72393280667761,6534600
2015-01-08,36.53622817993164,36.6156932844822,35.98880040717694,36.04177826626547,14211700
2015-01-09,36.42146301269531,36.730492260688074,36.1565803189635,36.64219915216619,9169900
2015-01-12,35.997642517089844,36.492092578862426,35.874030843688075,36.4037961206001,5628700
2015-01-13,35.97114562988281,36.74813404550493,35.715091021746964,36.29783401754585,11679200
2015-01-14,35.768070220947266,35.927000456002276,35.441381790296425,35.67977714287894,8830700
2015-01-15,35.30894470214844,36.00646815244343,35.282454082298564,35.91817506805124,9327700
2015-01-16,35.653297424316406,35.68861264210453,35.17650661843647,35.1941659114134,18821500
2015-01-20,35.9534912109375,36.03295632876777,35.503187753844315,35.865194764367736,12015800
2015-01-21,36.01530456542969,36.165403503716306,35.61797889325078,35.79456845512649,13919100
2015-01-22,36.606868743896484,36.633359362434184,35.81222091923283,36.11242210672757,8812200
2015-01-23,36.598045349121094,36.76580356935214,36.47443367440711,36.598045349121094,6478800
2015-01-26,36.44795608520508,36.651032961729875,36.33317569945198,36.55391187413111,9733500
2015-01-27,35.397247314453125,35.84754755512552,35.23831702523553,35.84754755512552,10792000
2015-01-28,35.3354377746582,36.14774506300707,35.3354377746582,36.03296470802245,13047200
2015-01-29,35.670955657958984,35.74158945960333,35.017575309879156,35.35309513014532,16817600
2015-01-30,35.22947311401367,35.75041029992776,35.15883596493023,35.57382079538381,13006300
2015-02-02,35.591487884521484,35.63563442829349,34.77917733282186,35.35309250635416,15623600
2015-02-03,35.997642517089844,36.03296110039478,35.60031687532308,35.6974412953289,9883700
2015-02-04,36.068267822265625,36.333153766512424,35.93582821830692,35.93582821830692,5889400
2015-02-05,36.40378952026367,36.42144880871435,36.103588352931915,36.21837204377888,5091800
2015-02-06,36.28901672363281,36.624536568591324,36.18306432928598,36.456778330195014,4790300
2015-02-09,36.23603439331055,36.41262392457004,36.15656927265203,36.191887852536965,7165700
2015-02-10,36.774635314941406,36.818781860957365,36.350819042324645,36.48326204853807,11245700
2015-02-11,36.91591262817383,36.97771847685243,36.72166375051758,36.82761615280001,6250000
