Price,Close,High,Low,Open,Volume
Ticker,XLV,XLV,XLV,XLV,XLV
Date,,,,,
2015-01-02,58.30010986328125,58.91173964542579,58.062255277125345,58.36807016819762,7516800
2015-01-05,58.0027961730957,58.5124855377822,57.89236552974673,58.036776328215055,10784800
2015-01-06,57.807430267333984,58.69088855786326,57.45064180575317,58.198192409967035,13344500
2015-01-07,59.1666145324707,59.18360137592129,58.07077841985868,58.19820242942833,14146400
2015-01-08,60.17748260498047,60.245442924652096,59.65080633015735,59.75274032861199,22138400
2015-01-09,59.642311096191406,60.296417846830415,59.43843661335397,60.228457525533614,9724300
2015-01-12,59.66780090332031,60.31341106177518,59.50640322449683,60.101039896064705,11972100
2015-01-13,59.4044303894043,60.55972942035821,58.90323134105438,60.22843110070747,14219800
2015-01-14,59.311004638671875,59.46391210045799,58.67389129473839,58.83529541580487,12548000
2015-01-15,58.673892974853516,59.64230476687851,58.63991281781113,59.53187411727997,16382800
2015-01-16,59.778228759765625,59.888659415579944,58.56346562159757,58.58045246054876,13759300
2015-01-20,59.778228759765625,60.0245800514,59.081651703819425,59.871672576628754,10387200
2015-01-21,59.89714431762695,60.12650224423399,59.42142866669353,59.71875337892118,8391000
2015-01-22,60.61072540283203,60.61922206359547,59.32800183178738,60.16049959816785,11497400
2015-01-23,60.26242446899414,60.585226202775296,60.2369409743603,60.52576255494583,6815600
2015-01-26,60.57672119140625,60.61070133991642,59.956601303984904,60.32187979915594,7871700
2015-01-27,60.14349365234375,60.56823582084603,59.888645758821916,60.03305654066041,10040100
2015-01-28,59.27701187133789,60.474787814009375,59.18356808229044,60.25392008707443,11005400
2015-01-29,59.778228759765625,59.829195757671826,58.80132025323003,59.27702951649496,12120000
2015-01-30,58.84377670288086,59.91412877365608,58.75882956606879,59.52336675947966,13886500
2015-02-02,59.17510986328125,59.200593368410935,58.138737447646236,58.95424201706702,18042300
2015-02-03,59.574344635009766,59.59983461365872,58.67389315431539,59.463913985073454,17432800
2015-02-04,58.82679748535156,59.1495992394571,58.50399573124602,58.86077764068666,15184800
2015-02-05,59.820682525634766,59.8716559904725,59.200562619391405,59.200562619391405,10801400
2015-02-06,59.27701187133789,60.06703250897953,59.11560778461035,59.82068129067722,11886100
2015-02-09,58.58045196533203,59.17509502043894,58.44453781171357,59.00519422710015,8139000
2015-02-10,59.56584167480469,59.625305316787895,58.920231789664975,59.05614590803334,8629000
2015-02-11,59.625328063964844,59.948129889158764,59.28553291683507,59.61683140299692,8088100
2015-02-12,59.83768081665039,60.0075750974346,59.33648167054965,59.90563464033325,10124100
2015-02-13,60.075531005859375,60.12649799015461,59.6083120463167,59.880146764309465,8592300
2015-02-17,60.508792877197266,60.534276379057395,60.07555390241497,60.13501756710639,8381700
2015-02-18,60.57672119140625,60.61070133991642,60.20295251989566,60.500270718046345,7780900
2015-02-19,60.67866897583008,60.78060943368996,60.4068342359218,60.50877469378169,5383600
2015-02-20,61.315792083740234,61.341275582027244,60.48329441373401,60.59373154771433,8213700
2015-02-23,61.596092224121094,61.79146993239965,61.29877409344775,61.40920469025522,8577500
2015-02-24,61.5196533203125,61.71503756691319,61.29029540400401,61.681057416154324,8052200
2015-02-25,61.494171142578125,61.68105873522298,61.24781990509638,61.46868764922677,9629700
2015-02-26,61.66408157348633,61.68957155456666,61.205365610886844,61.49418725260155,4424900
2015-02-27,61.366756439208984,61.71504818361487,61.33277628260459,61.63859121099194,6745300
2015-03-02,61.91892623901367,61.935919558829085,61.45170715987809,61.562144295520625,6769900
2015-03-03,61.35826873779297,61.893441643548904,61.0524537970603,61.88494498379176,10144000
2015-03-04,61.65559005737305,61.740537215973625,60.82309234856072,61.17987430331482,9153500
2015-03-05,61.87644958496094,62.156781033187244,61.65558827519406,61.732038771408924,6252100
2015-03-06,60.66167449951172,61.72352983119859,60.58521754548395,61.58760923783838,12314900
2015-03-09,61.03545379638672,61.09491744607272,60.50028094921272,60.84856618850165,10306300
2015-03-10,60.35588836669922,60.77213404010265,60.313411540798306,60.50029920507641,12323900
2015-03-11,60.321903228759766,60.7466455285349,60.27942640636098,60.67868520511812,7525100
2015-03-12,61.120399475097656,61.120399475097656,60.54274982869906,60.602213476958404,7574200
2015-03-13,61.001487731933594,61.40074653535189,60.59373874877894,61.03546789403868,6480400
2015-03-16,62.352149963378906,62.36064662121584,61.30728140516855,61.52814914157214,13635100
2015-03-17,62.17378234863281,62.30119985871021,61.79151037524037,62.1313055245714,10142500
2015-03-18,62.98078155517578,63.24411968143906,61.79999859534345,62.037853223071906,12886900
2015-03-19,63.346046447753906,63.430993584837225,62.87033729524642,62.980767925349625,9403900
2015-03-20,63.80437088012695,64.74993682374803,63.44659092826537,64.23030125115693,9544300
2015-03-23,63.62545394897461,63.96619290209758,63.378413658535194,63.608413101811095,4667800
2015-03-24,63.071773529052734,63.872524749582475,63.063253101401,63.702148692458046,8467700
2015-03-25,61.921749114990234,63.565840333521734,61.90470826344325,63.250649571708536,15039100
2015-03-26,61.77691650390625,62.28803796935743,61.265801537634474,61.57247181723342,18253800
2015-03-27,62.21990203857422,62.458421978338734,61.84508127655516,61.947306893246065,8841600
2015-03-30,62.85029983520508,62.944005059615996,62.6458550270282,62.7225193929008,8008200
2015-03-31,61.75990295410156,63.18250881406832,61.75990295410156,62.603243257428105,8442900
2015-04-01,61.13801956176758,62.02395517959946,60.746164547969116,61.78543530156381,21829300
2015-04-02,61.32543182373047,61.60654733133677,61.02728196680534,61.197651456711284,7560100
2015-04-06,61.419151306152344,61.75137643831683,60.90803621814397,60.9847005567138,5746200
2015-04-07,61.56395721435547,62.0239626772508,61.51284766264933,61.5724776393665,5599300
2015-04-08,62.08359909057617,62.35619422657066,61.62359357998909,61.700264414677285,12577100
2015-04-09,62.5521125793457,62.65433817219376,62.015442840047044,62.10062758449739,8181400
2015-04-10,63.08881378173828,63.17400506785388,62.364733344034235,62.61177377556764,5084300
2015-04-13,62.74805450439453,63.412504728171236,62.72249322725034,63.13138917221015,6814800
2015-04-14,62.85029983520508,62.9184502709918,62.339184565171244,62.81622461731172,5878700
2015-04-15,63.012123107910156,63.31879341214217,62.89286315617325,63.19953346040526,6254600
