Price,Close,High,Low,Open,Volume
Ticker,XLI,XLI,XLI,XLI,XLI
Date,,,,,
2015-01-02,46.97805404663086,47.335523134873924,46.57070761572277,47.26901895423886,10982800
2015-01-05,45.880714416503906,46.77022975706451,45.78095654621786,46.58734085674768,15144700
2015-01-06,45.31541061401367,45.980471481728806,45.02444886282224,45.9305909652766,19209800
2015-01-07,45.6562385559082,45.85575738786793,45.43178423041435,45.73937272390987,11770300
2015-01-08,46.57070541381836,46.59564408397175,45.96384012720805,46.06359797906654,11419800
2015-01-09,46.071922302246094,46.67879092462489,45.997106271503114,46.62891039955045,10168200
2015-01-12,45.75602340698242,46.14674310089068,45.54819263551674,46.10517758084672,11229500
2015-01-13,45.664573669433594,46.49589668810707,45.23228531917391,46.13842753637782,17530900
2015-01-14,45.4151725769043,45.481676762290505,44.87481140363185,45.107580809351525,19597500
2015-01-15,45.19902420043945,45.76432401382463,45.16577369531013,45.598058803197496,15614500
2015-01-16,45.498291015625,45.53154468474206,44.79997982038884,45.02443733006237,16371500
2015-01-20,45.82252502441406,45.92228607239683,45.33204430452552,45.805898183083606,11072100
2015-01-21,46.19660949707031,46.296367348911055,45.65624838804687,45.68950206240876,8943500
2015-01-22,46.93648147583008,47.036242488641456,46.21323157479295,46.42106226128307,10950900
2015-01-23,46.54575729370117,46.878284456133045,46.504188623558434,46.603949626407854,10148500
2015-01-26,46.60396194458008,46.68709296434983,46.221551008401875,46.454323571998415,6037000
2015-01-27,45.9887809753418,46.25480404039297,45.61468504909949,45.73106974365374,12118500
2015-01-28,45.58974838256836,46.396132617790734,45.53155603273223,46.34625210168325,14674000
2015-01-29,46.11347961425781,46.19661063095804,45.332034103797625,45.63962584232749,14215100
2015-01-30,45.36528778076172,45.92227574065921,45.32372227240997,45.60637216894489,14650000
2015-02-02,46.03866195678711,46.08853929996254,45.066012538679686,45.4816739784489,19465900
2015-02-03,46.7868537902832,46.82010746879863,46.271434458275415,46.34625364931246,18896200
2015-02-04,46.429386138916016,46.728662912504525,46.28806275763557,46.645531884839016,10600100
2015-02-05,46.828426361083984,46.88661871769362,46.454330374846606,46.579026922762004,9193900
2015-02-06,46.72034454345703,47.11937912868023,46.61227168561169,46.86998290932135,6192200
2015-02-09,46.595645904541016,46.81179162513201,46.454322539823494,46.46263437311773,7112100
2015-02-10,46.85336685180664,46.93649788697125,46.46264400979241,46.845051845542756,9000400
2015-02-11,46.86997604370117,47.04455305455545,46.67045719469305,46.761903201686586,7058100
2015-02-12,47.31058883666992,47.352154349814555,46.9780583890221,47.02793890754288,6249100
2015-02-13,47.526729583740234,47.61817561189604,47.26902150938686,47.38540621022325,5922400
2015-02-17,47.593231201171875,47.68467721830256,47.36877366037242,47.418654170965034,4174400
2015-02-18,47.859249114990234,47.892502785151756,47.551660594107446,47.63479159826673,5806400
2015-02-19,47.9423828125,48.058770664603884,47.70961345078165,47.70961345078165,5458000
2015-02-20,48.34974670410156,48.39962722693736,47.56830420714797,47.85095416072618,8557400
2015-02-23,48.14191436767578,48.30817960042092,48.05878333692599,48.29986459459862,6238300
2015-02-24,48.33311462402344,48.38299514145237,48.025526027991624,48.133598896798325,4989300
2015-02-25,48.233360290527344,48.40793735743764,48.166852929087874,48.291552646164114,4574100
2015-02-26,48.01720428466797,48.274915498352215,47.90913460227171,48.19178448554819,6443100
2015-02-27,47.792747497558594,48.083709198895015,47.792747497558594,47.975636350722326,7201500
